BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME
AR,MISSISSIPPI,3,7897.929999999972
AR,MISSISSIPPI,4,7250.789999999991
AR,MISSISSIPPI,5,7721.819999999946
AR,MISSISSIPPI,6,7958.4999999999545
AR,MISSISSIPPI,7,7837.3599999999415
AR,MISSISSIPPI,8,8107.509999999943
AR,MISSISSIPPI,9,7354.099999999954
AR,MISSISSIPPI,10,8050.739999999953
AR,MISSISSIPPI,11,7462.72999999997
AR,MISSISSIPPI,12,8228.279999999995
AR,MONROE,1,814.3499999999995
AR,MONROE,2,806.9399999999997
AR,MONROE,3,985.2900000000006
AR,MONROE,4,951.1600000000007
AR,MONROE,5,997.9699999999997
AR,MONROE,6,1033.9700000000005
AR,MONROE,7,1031.9200000000005
AR,MONROE,8,991.420000000001
AR,MONROE,9,902.6800000000001
AR,MONROE,10,913.7200000000003
AR,MONROE,11,939.5900000000007
AR,MONROE,12,987.8199999999998
AR,MONTGOMERY,1,925.6299999999987
AR,MONTGOMERY,2,871.9099999999986
AR,MONTGOMERY,3,912.8999999999985
AR,MONTGOMERY,4,971.6099999999982
AR,MONTGOMERY,5,969.169999999999
AR,MONTGOMERY,6,1003.0299999999982
AR,MONTGOMERY,7,981.1899999999983
AR,MONTGOMERY,8,1047.3999999999985
AR,MONTGOMERY,9,885.1199999999984
AR,MONTGOMERY,10,1008.8799999999981
AR,MONTGOMERY,11,966.6899999999986
AR,MONTGOMERY,12,1164.7499999999982
AR,NEVADA,1,975.3999999999996
AR,NEVADA,2,982.0899999999997
AR,NEVADA,3,1081.2399999999989
AR,NEVADA,4,1037.3200000000008
AR,NEVADA,5,974.4599999999991
AR,NEVADA,6,1155.669999999999
AR,NEVADA,7,1033.5999999999992
AR,NEVADA,8,1120.3099999999984
AR,NEVADA,9,1045.4299999999987
AR,NEVADA,10,1142.499999999999
AR,NEVADA,11,1175.0999999999988
AR,NEVADA,12,1211.8399999999997
AR,NEWTON,1,408.64999999999947
AR,NEWTON,2,412.7799999999993
AR,NEWTON,3,498.07999999999873
AR,NEWTON,4,480.5099999999988
AR,NEWTON,5,552.7899999999989
AR,NEWTON,6,559.5999999999985
AR,NEWTON,7,492.4399999999991
AR,NEWTON,8,489.81999999999914
AR,NEWTON,9,446.6199999999989
AR,NEWTON,10,472.189999999999
AR,NEWTON,11,518.0499999999992
AR,NEWTON,12,459.49999999999903
AR,OUACHITA,1,5085.010000000006
AR,OUACHITA,2,5052.120000000027
AR,OUACHITA,3,5418.670000000039
AR,OUACHITA,4,5117.000000000031
AR,OUACHITA,5,5650.030000000043
AR,OUACHITA,6,5552.590000000014
AR,OUACHITA,7,5808.670000000013
AR,OUACHITA,8,5527.690000000012
AR,OUACHITA,9,6035.180000000008
AR,OUACHITA,10,5725.310000000018
AR,OUACHITA,11,5791.660000000017
AR,OUACHITA,12,5872.060000000016
AR,PERRY,1,1428.859999999997
AR,PERRY,2,1406.7199999999966
AR,PERRY,3,1637.709999999997
AR,PERRY,4,1598.6699999999955
AR,PERRY,5,1414.7999999999975
AR,PERRY,6,1603.4399999999964
AR,PERRY,7,1696.129999999997
AR,PERRY,8,1577.879999999995
AR,PERRY,9,1910.5699999999965
AR,PERRY,10,1712.8599999999963
AR,PERRY,11,1872.5999999999963
AR,PERRY,12,1742.139999999995
AR,PHILLIPS,1,4656.17000000003
AR,PHILLIPS,2,4322.260000000042
AR,PHILLIPS,3,4756.850000000029
AR,PHILLIPS,4,4684.240000000046
AR,PHILLIPS,5,4828.610000000029
AR,PHILLIPS,6,5279.9100000000135
AR,PHILLIPS,7,5009.410000000036
AR,PHILLIPS,8,5121.500000000034
AR,PHILLIPS,9,4984.050000000007
AR,PHILLIPS,10,5066.500000000031
AR,PHILLIPS,11,4701.670000000032
AR,PHILLIPS,12,5264.970000000035
AR,PIKE,1,2996.720000000021
AR,PIKE,2,2762.4600000000087
AR,PIKE,3,2979.7600000000148
AR,PIKE,4,3378.040000000019
AR,PIKE,5,3244.2700000000204
AR,PIKE,6,3057.770000000017
AR,PIKE,7,3072.240000000023
AR,PIKE,8,3273.0000000000246
AR,PIKE,9,3087.640000000018
AR,PIKE,10,3260.7700000000227
AR,PIKE,11,3287.990000000024
AR,PIKE,12,2973.380000000015
AR,POINSETT,1,5308.790000000032
AR,POINSETT,2,5220.170000000029
AR,POINSETT,3,5452.790000000023
AR,POINSETT,4,5386.690000000019
AR,POINSETT,5,5446.250000000025
AR,POINSETT,6,5377.130000000009
AR,POINSETT,7,5593.970000000008
AR,POINSETT,8,5562.59000000002
AR,POINSETT,9,5593.740000000011
AR,POINSETT,10,5848.5200000000095
AR,POINSETT,11,5278.4000000000115
AR,POINSETT,12,5139.6800000000185
AR,POLK,1,5097.930000000029
AR,POLK,2,5243.870000000032
AR,POLK,3,6048.240000000021
AR,POLK,4,5566.420000000004
AR,POLK,5,5708.680000000017
AR,POLK,6,6053.200000000017
AR,POLK,7,6041.910000000023
AR,POLK,8,5894.610000000024
AR,POLK,9,6284.340000000016
AR,POLK,10,5680.780000000029
AR,POLK,11,5508.2000000000235
AR,POLK,12,6492.589999999993
AR,POPE,1,11718.460000000223
AR,POPE,2,10575.78000000016
AR,POPE,3,12841.580000000258
AR,POPE,4,11841.11000000023
AR,POPE,5,11638.960000000261
AR,POPE,6,11500.620000000237
AR,POPE,7,11806.120000000228
AR,POPE,8,11804.050000000234
AR,POPE,9,11858.640000000227
AR,POPE,10,12634.130000000314
AR,POPE,11,12065.150000000218
AR,POPE,12,12698.570000000253
AR,PRAIRIE,1,871.7300000000002
AR,PRAIRIE,2,846.7300000000002
AR,PRAIRIE,3,844.1200000000003
AR,PRAIRIE,4,994.7500000000015
AR,PRAIRIE,5,923.0300000000012
AR,PRAIRIE,6,1086.2100000000007
AR,PRAIRIE,7,786.7799999999997
AR,PRAIRIE,8,927.7199999999997
AR,PRAIRIE,9,821.3099999999998
AR,PRAIRIE,10,943.4700000000006
AR,PRAIRIE,11,905.9000000000005
AR,PRAIRIE,12,966.1100000000004
AR,PULASKI,1,75179.99999999501
AR,PULASKI,2,72700.19999999457
AR,PULASKI,3,80988.7299999961
AR,PULASKI,4,78131.82999999594
AR,PULASKI,5,80328.3999999957
AR,PULASKI,6,82029.84999999567
AR,PULASKI,7,81195.6599999958
AR,PULASKI,8,85088.11999999655
AR,PULASKI,9,82123.45999999653
AR,PULASKI,10,84203.88999999639
AR,PULASKI,11,83406.72999999611
AR,PULASKI,12,86849.96999999775
AR,RANDOLPH,1,2081.8499999999954
AR,RANDOLPH,2,2086.8999999999965
AR,RANDOLPH,3,2302.9800000000037
AR,RANDOLPH,4,2137.2499999999995
AR,RANDOLPH,5,2282.5900000000006
AR,RANDOLPH,6,2291.150000000005
AR,RANDOLPH,7,2517.0900000000115
AR,RANDOLPH,8,2552.3100000000154
AR,RANDOLPH,9,2265.5600000000027
AR,RANDOLPH,10,2425.080000000011
AR,RANDOLPH,11,2285.0700000000024
AR,RANDOLPH,12,2505.2500000000077
AR,SAINT FRANCIS,1,2309.68
AR,SAINT FRANCIS,2,2454.7100000000046
AR,SAINT FRANCIS,3,2980.420000000024
AR,SAINT FRANCIS,4,2536.760000000011
AR,SAINT FRANCIS,5,2713.330000000019
AR,SAINT FRANCIS,6,2812.950000000013
AR,SAINT FRANCIS,7,2645.310000000011
AR,SAINT FRANCIS,8,2809.5700000000174
AR,SAINT FRANCIS,9,2754.730000000017
AR,SAINT FRANCIS,10,2891.440000000018
AR,SAINT FRANCIS,11,2658.410000000008
AR,SAINT FRANCIS,12,2894.6900000000255
AR,SALINE,1,20203.120000000334
AR,SALINE,2,19019.50000000034
AR,SALINE,3,20292.730000000225
AR,SALINE,4,20016.41000000025
AR,SALINE,5,20156.060000000263
AR,SALINE,6,22524.46000000003
AR,SALINE,7,20470.180000000273
AR,SALINE,8,21659.56000000006
AR,SALINE,9,20828.15000000018
AR,SALINE,10,22959.010000000086
AR,SALINE,11,20979.52000000015
AR,SALINE,12,21826.61000000003
AR,SCOTT,1,3847.860000000021
AR,SCOTT,2,3399.000000000009
AR,SCOTT,3,4155.490000000026
AR,SCOTT,4,3739.130000000023
AR,SCOTT,5,3899.000000000027
AR,SCOTT,6,4283.640000000031
AR,SCOTT,7,3950.120000000028
AR,SCOTT,8,4072.010000000033
AR,SCOTT,9,3941.670000000028
AR,SCOTT,10,3673.7400000000252
AR,SCOTT,11,3496.4900000000175
AR,SCOTT,12,4599.510000000025
AR,SEARCY,1,1323.0699999999981
AR,SEARCY,2,1188.4999999999998
AR,SEARCY,3,1285.6199999999978
AR,SEARCY,4,1199.33
AR,SEARCY,5,1325.2699999999988
AR,SEARCY,6,1187.6999999999991
AR,SEARCY,7,1277.3799999999983
AR,SEARCY,8,1364.2499999999995
AR,SEARCY,9,1374.1999999999994
AR,SEARCY,10,1387.1599999999976
AR,SEARCY,11,1312.4499999999982
AR,SEARCY,12,1335.6799999999994
AR,SEBASTIAN,1,71809.70999999843
AR,SEBASTIAN,2,72771.0499999986
AR,SEBASTIAN,3,73283.77999999808
AR,SEBASTIAN,4,78202.8699999989
AR,SEBASTIAN,5,85076.28999999976
AR,SEBASTIAN,6,86389.17000000074
AR,SEBASTIAN,7,80148.88999999898
AR,SEBASTIAN,8,79435.31999999889
AR,SEBASTIAN,9,77488.0299999989
AR,SEBASTIAN,10,79065.67999999915
AR,SEBASTIAN,11,79581.59999999923
AR,SEBASTIAN,12,82039.66000000027
AR,SEVIER,1,2802.0200000000195
AR,SEVIER,2,2619.440000000011
AR,SEVIER,3,2579.880000000011
AR,SEVIER,4,2809.4800000000178
AR,SEVIER,5,2704.130000000021
AR,SEVIER,6,3055.7100000000314
AR,SEVIER,7,2743.6700000000183
AR,SEVIER,8,2901.6200000000226
AR,SEVIER,9,2856.1500000000146
AR,SEVIER,10,2919.260000000029
AR,SEVIER,11,2949.760000000027
AR,SEVIER,12,3109.410000000027
AR,SHARP,1,4246.330000000052
AR,SHARP,2,4020.3600000000565
AR,SHARP,3,4691.040000000046
AR,SHARP,4,4769.6400000000485
AR,SHARP,5,4986.970000000047
AR,SHARP,6,4766.300000000054
AR,SHARP,7,4254.020000000058
AR,SHARP,8,4354.710000000053
AR,SHARP,9,4160.67000000005
AR,SHARP,10,4626.370000000042
AR,SHARP,11,4412.14000000005
AR,SHARP,12,4855.4600000000555
AR,STONE,1,3093.970000000017
AR,STONE,2,2788.510000000013
AR,STONE,3,3342.790000000028
AR,STONE,4,3313.1400000000276
AR,STONE,5,3375.1400000000313
AR,STONE,6,3477.4900000000316
AR,STONE,7,3154.2200000000307
AR,STONE,8,3174.830000000034
AR,STONE,9,3028.690000000025
AR,STONE,10,3316.1700000000296
AR,STONE,11,3272.120000000027
AR,STONE,12,3499.5700000000325
AR,UNION,1,8833.040000000015
AR,UNION,2,8084.449999999977
AR,UNION,3,9266.760000000057
AR,UNION,4,9302.340000000062
AR,UNION,5,9154.910000000027
AR,UNION,6,9446.030000000059
AR,UNION,7,8912.540000000032
AR,UNION,8,9153.670000000044
AR,UNION,9,9301.880000000045
AR,UNION,10,9192.690000000068
AR,UNION,11,8800.340000000006
AR,UNION,12,8736.460000000017
AR,VAN BUREN,1,2902.3100000000136
AR,VAN BUREN,2,2825.5100000000107
AR,VAN BUREN,3,2821.1600000000144
AR,VAN BUREN,4,2909.7400000000207
AR,VAN BUREN,5,2868.2500000000173
AR,VAN BUREN,6,2974.2500000000136
AR,VAN BUREN,7,3040.35000000002
AR,VAN BUREN,8,2893.5900000000165
AR,VAN BUREN,9,2950.0600000000213
AR,VAN BUREN,10,3254.6800000000276
AR,VAN BUREN,11,2850.7200000000116
AR,VAN BUREN,12,3278.9500000000235
AR,WASHINGTON,1,38691.16999999866
AR,WASHINGTON,2,37767.2299999987
AR,WASHINGTON,3,40546.699999998156
AR,WASHINGTON,4,40243.779999998325
AR,WASHINGTON,5,40646.06999999801
AR,WASHINGTON,6,41442.29999999793
AR,WASHINGTON,7,41079.53999999811
AR,WASHINGTON,8,42625.32999999769
AR,WASHINGTON,9,41297.83999999814
AR,WASHINGTON,10,43257.81999999754
AR,WASHINGTON,11,43036.39999999809
AR,WASHINGTON,12,44012.65999999809
AR,WHITE,1,13458.360000000452
AR,WHITE,2,12772.510000000406
AR,WHITE,3,14182.640000000398
AR,WHITE,4,13911.05000000041
AR,WHITE,5,14529.840000000491
AR,WHITE,6,14366.140000000505
AR,WHITE,7,14517.240000000478
AR,WHITE,8,14746.860000000554
AR,WHITE,9,14484.490000000462
AR,WHITE,10,14880.930000000517
AR,WHITE,11,14694.910000000451
AR,WHITE,12,15714.430000000524
AR,WOODRUFF,1,1633.9099999999955
AR,WOODRUFF,2,1594.539999999997
AR,WOODRUFF,3,1929.289999999994
AR,WOODRUFF,4,1843.2899999999956
AR,WOODRUFF,5,1908.599999999996
AR,WOODRUFF,6,2065.309999999998
AR,WOODRUFF,7,1705.5999999999967
AR,WOODRUFF,8,1953.4499999999964
AR,WOODRUFF,9,1835.7099999999962
AR,WOODRUFF,10,1893.579999999995
AR,WOODRUFF,11,1856.3499999999945
AR,WOODRUFF,12,1483.9499999999953
AR,YELL,1,4018.5100000000493
AR,YELL,2,3591.290000000038
AR,YELL,3,4150.670000000048
AR,YELL,4,3966.5200000000495
AR,YELL,5,4323.910000000051
AR,YELL,6,3709.530000000049
AR,YELL,7,4410.170000000033
AR,YELL,8,4099.060000000061
AR,YELL,9,4156.590000000051
AR,YELL,10,4246.610000000053
AR,YELL,11,4156.640000000048
AR,YELL,12,4307.18000000005
KS,ALLEN,1,2698.5700000000193
KS,ALLEN,2,2843.0900000000292
KS,ALLEN,3,3265.480000000045
KS,ALLEN,4,2851.0200000000364
KS,ALLEN,5,3067.270000000039
KS,ALLEN,6,3095.330000000038
KS,ALLEN,7,3081.920000000044
KS,ALLEN,8,3258.480000000051
KS,ALLEN,9,2837.0100000000284
KS,ALLEN,10,3457.500000000056
KS,ALLEN,11,3052.870000000039
KS,ALLEN,12,3363.7800000000516
KS,ANDERSON,1,1129.4399999999985
KS,ANDERSON,2,1209.889999999999
KS,ANDERSON,3,1186.3199999999986
KS,ANDERSON,4,913.3099999999988
KS,ANDERSON,5,1018.3499999999985
KS,ANDERSON,6,1612.1099999999976
KS,ANDERSON,7,889.7299999999993
KS,ANDERSON,8,1055.7399999999984
KS,ANDERSON,9,1005.1199999999993
KS,ANDERSON,10,1074.7799999999995
KS,ANDERSON,11,1027.3199999999997
KS,ANDERSON,12,952.9699999999992
KS,ATCHISON,1,3620.5500000000366
KS,ATCHISON,2,3210.900000000024
KS,ATCHISON,3,3703.9500000000376
KS,ATCHISON,4,3403.0000000000286
KS,ATCHISON,5,3580.480000000034
KS,ATCHISON,6,3837.4600000000387
KS,ATCHISON,7,3474.8700000000335
KS,ATCHISON,8,3577.550000000037
KS,ATCHISON,9,3536.650000000031
KS,ATCHISON,10,3563.9800000000378
KS,ATCHISON,11,3682.910000000038
KS,ATCHISON,12,3767.560000000031
KS,BARBER,1,894.8399999999987
KS,BARBER,2,821.159999999999
KS,BARBER,3,982.3999999999986
KS,BARBER,4,862.5799999999989
KS,BARBER,5,992.3599999999985
KS,BARBER,6,842.6799999999992
KS,BARBER,7,900.9199999999979
KS,BARBER,8,989.5499999999985
KS,BARBER,9,899.5799999999989
KS,BARBER,10,872.2599999999985
KS,BARBER,11,892.1299999999986
KS,BARBER,12,917.1499999999991
KS,BARTON,1,5272.970000000022
KS,BARTON,2,4931.240000000031
KS,BARTON,3,5487.53000000003
KS,BARTON,4,5154.540000000025
KS,BARTON,5,5010.480000000039
KS,BARTON,6,5763.010000000004
KS,BARTON,7,5108.780000000041
KS,BARTON,8,5376.13000000002
KS,BARTON,9,5218.220000000041
KS,BARTON,10,5481.030000000016
KS,BARTON,11,5834.520000000025
KS,BARTON,12,6090.670000000023
KS,BOURBON,1,3202.41000000003
KS,BOURBON,2,3054.510000000027
KS,BOURBON,3,3736.51000000005
KS,BOURBON,4,3584.420000000035
KS,BOURBON,5,3954.500000000051
KS,BOURBON,6,3382.990000000033
KS,BOURBON,7,3401.5400000000377
KS,BOURBON,8,3807.110000000041
KS,BOURBON,9,3652.9700000000407
KS,BOURBON,10,3683.4000000000415
KS,BOURBON,11,3657.5500000000416
KS,BOURBON,12,4060.130000000051
KS,BROWN,1,3170.100000000025
KS,BROWN,2,2754.34000000002
KS,BROWN,3,3406.87000000003
KS,BROWN,4,2896.290000000023
KS,BROWN,5,3206.1700000000337
KS,BROWN,6,3171.560000000034
KS,BROWN,7,3264.000000000037
KS,BROWN,8,3406.2900000000377
KS,BROWN,9,3546.3200000000306
KS,BROWN,10,3397.4600000000423
KS,BROWN,11,3208.700000000038
KS,BROWN,12,3434.890000000039
KS,BUTLER,1,14038.830000000373
KS,BUTLER,2,14141.980000000372
KS,BUTLER,3,14763.28000000038
KS,BUTLER,4,13876.700000000359
KS,BUTLER,5,14988.930000000419
KS,BUTLER,6,14932.95000000042
KS,BUTLER,7,15048.230000000447
KS,BUTLER,8,15152.800000000421
KS,BUTLER,9,15454.210000000454
KS,BUTLER,10,14572.840000000404
KS,BUTLER,11,15019.600000000422
KS,BUTLER,12,16037.43000000051
KS,CHAUTAUQUA,1,685.3899999999987
KS,CHAUTAUQUA,2,425.1299999999993
KS,CHAUTAUQUA,3,594.0199999999995
KS,CHAUTAUQUA,4,534.6899999999994
KS,CHAUTAUQUA,5,607.3699999999992
KS,CHAUTAUQUA,6,498.389999999999
KS,CHAUTAUQUA,7,633.7799999999996
KS,CHAUTAUQUA,8,546.1299999999993
KS,CHAUTAUQUA,9,619.929999999999
KS,CHAUTAUQUA,10,595.0199999999992
KS,CHAUTAUQUA,11,654.8699999999989
KS,CHAUTAUQUA,12,577.0399999999992
KS,CHEROKEE,1,3235.2600000000293
KS,CHEROKEE,2,2873.2500000000186
KS,CHEROKEE,3,3105.8300000000336
KS,CHEROKEE,4,3072.7600000000243
KS,CHEROKEE,5,3210.0500000000316
KS,CHEROKEE,6,3227.8700000000376
KS,CHEROKEE,7,3268.7300000000328
KS,CHEROKEE,8,3381.79000000004
KS,CHEROKEE,9,3157.9700000000325
KS,CHEROKEE,10,3761.7400000000443
KS,CHEROKEE,11,3659.100000000035
KS,CHEROKEE,12,3624.4800000000323
KS,CHEYENNE,1,434.3700000000001
KS,CHEYENNE,2,462.32000000000005
KS,CHEYENNE,3,396.4599999999999
KS,CHEYENNE,4,445.8
KS,CHEYENNE,5,486.6100000000003
KS,CHEYENNE,6,452.7600000000003
KS,CHEYENNE,7,482.2900000000002
KS,CHEYENNE,8,529.7299999999999
KS,CHEYENNE,9,457.3200000000001
KS,CHEYENNE,10,511.4799999999999
KS,CHEYENNE,11,443.96000000000004
KS,CHEYENNE,12,513.6499999999999
KS,CLARK,1,597.0199999999996
KS,CLARK,2,829.6399999999994
KS,CLARK,3,709.3599999999993
KS,CLARK,4,806.6499999999994
KS,CLARK,5,736.7599999999998
KS,CLARK,6,739.8000000000001
KS,CLARK,7,673.7599999999999
KS,CLARK,8,642.5299999999999
KS,CLARK,9,652.2399999999997
KS,CLARK,10,814.3099999999991
KS,CLARK,11,708.8499999999995
KS,CLARK,12,870.9899999999991
KS,CLAY,1,1663.7899999999966
KS,CLAY,2,1492.679999999999
KS,CLAY,3,1703.2699999999948
KS,CLAY,4,1646.0699999999943
KS,CLAY,5,1655.4599999999966
KS,CLAY,6,1778.069999999993
KS,CLAY,7,1705.0499999999927
KS,CLAY,8,1756.899999999996
KS,CLAY,9,1697.5699999999956
KS,CLAY,10,1813.8699999999951
KS,CLAY,11,1749.8699999999978
KS,CLAY,12,1804.2799999999947
KS,CLOUD,1,2095.4399999999973
KS,CLOUD,2,1916.8899999999962
KS,CLOUD,3,2186.659999999998
KS,CLOUD,4,1963.7199999999957
KS,CLOUD,5,2049.7799999999957
KS,CLOUD,6,1898.2699999999932
KS,CLOUD,7,2087.0399999999977
KS,CLOUD,8,2158.2700000000023
KS,CLOUD,9,2060.6099999999965
KS,CLOUD,10,2355.4800000000073
KS,CLOUD,11,2077.929999999995
KS,CLOUD,12,2320.820000000003
KS,COFFEY,1,2145.5899999999974
KS,COFFEY,2,2067.379999999997
KS,COFFEY,3,2162.9999999999995
KS,COFFEY,4,2347.6800000000085
KS,COFFEY,5,2161.0600000000027
KS,COFFEY,6,2307.560000000006
KS,COFFEY,7,2247.440000000002
KS,COFFEY,8,2527.790000000004
KS,COFFEY,9,2153.95
KS,COFFEY,10,2177.9899999999966
KS,COFFEY,11,2226.7800000000043
KS,COFFEY,12,2452.0100000000107
KS,COMANCHE,1,744.9599999999991
KS,COMANCHE,2,668.4699999999996
KS,COMANCHE,3,764.9799999999999
KS,COMANCHE,4,642.5499999999994
KS,COMANCHE,5,827.7699999999995
KS,COMANCHE,6,660.2799999999995
KS,COMANCHE,7,845.3599999999996
KS,COMANCHE,8,716.2799999999995
KS,COMANCHE,9,812.9099999999994
KS,COMANCHE,10,774.1899999999994
KS,COMANCHE,11,794.409999999999
KS,COMANCHE,12,843.059999999999
KS,COWLEY,1,7117.850000000024
KS,COWLEY,2,6539.370000000027
KS,COWLEY,3,7313.000000000009
KS,COWLEY,4,6928.5900000000565
KS,COWLEY,5,7445.170000000029
KS,COWLEY,6,7278.850000000035
KS,COWLEY,7,7697.370000000039
KS,COWLEY,8,7595.280000000045
KS,COWLEY,9,7540.120000000032
KS,COWLEY,10,8002.660000000007
KS,COWLEY,11,7643.140000000043
KS,COWLEY,12,7866.890000000048
KS,CRAWFORD,1,7536.979999999971
KS,CRAWFORD,2,7167.729999999987
KS,CRAWFORD,3,8124.879999999959
KS,CRAWFORD,4,7699.699999999964
KS,CRAWFORD,5,7782.249999999962
KS,CRAWFORD,6,7987.239999999959
KS,CRAWFORD,7,8003.369999999959
KS,CRAWFORD,8,8329.840000000004
KS,CRAWFORD,9,7922.519999999984
KS,CRAWFORD,10,7782.829999999979
KS,CRAWFORD,11,8281.340000000015
KS,CRAWFORD,12,8567.150000000005
KS,DECATUR,1,365.65999999999974
KS,DECATUR,2,428.22999999999956
KS,DECATUR,3,404.21999999999974
KS,DECATUR,4,355.5899999999998
KS,DECATUR,5,403.97999999999973
KS,DECATUR,6,437.1699999999995
KS,DECATUR,7,378.0399999999996
KS,DECATUR,8,370.9899999999994
KS,DECATUR,9,386.7399999999997
KS,DECATUR,10,389.52999999999963
KS,DECATUR,11,403.4799999999996
KS,DECATUR,12,476.1399999999995
KS,DICKINSON,1,2048.389999999993
KS,DICKINSON,2,1953.7399999999946
KS,DICKINSON,3,2190.9200000000005
KS,DICKINSON,4,1987.4099999999912
KS,DICKINSON,5,2218.9399999999996
KS,DICKINSON,6,2265.970000000004
KS,DICKINSON,7,2098.3499999999967
KS,DICKINSON,8,2289.51
KS,DICKINSON,9,2220.210000000001
KS,DICKINSON,10,2155.9799999999977
KS,DICKINSON,11,2173.5800000000004
KS,DICKINSON,12,2449.590000000006
KS,DOUGLAS,1,13735.320000000513
KS,DOUGLAS,2,12795.520000000404
KS,DOUGLAS,3,15083.56000000065
KS,DOUGLAS,4,13414.250000000537
KS,DOUGLAS,5,14067.700000000554
KS,DOUGLAS,6,14542.470000000645
KS,DOUGLAS,7,14018.650000000604
KS,DOUGLAS,8,14759.020000000657
KS,DOUGLAS,9,14167.970000000554
KS,DOUGLAS,10,14528.51000000059
KS,DOUGLAS,11,14518.820000000642
KS,DOUGLAS,12,15568.430000000662
KS,EDWARDS,1,144.52000000000004
KS,EDWARDS,2,107.92999999999999
KS,EDWARDS,3,149.37
KS,EDWARDS,4,180.33000000000007
KS,EDWARDS,5,164.38000000000005
KS,EDWARDS,6,181.1200000000001
KS,EDWARDS,7,152.80000000000007
KS,EDWARDS,8,152.21000000000006
KS,EDWARDS,9,154.24000000000004
KS,EDWARDS,10,122.54000000000005
KS,EDWARDS,11,128.07000000000002
KS,EDWARDS,12,136.32000000000005
KS,ELK,1,370.70999999999964
KS,ELK,2,397.04999999999933
KS,ELK,3,423.6999999999995
KS,ELK,4,394.2799999999995
KS,ELK,5,370.31999999999965
KS,ELK,6,439.3599999999993
KS,ELK,7,416.43999999999926
KS,ELK,8,491.4599999999991
KS,ELK,9,379.64999999999947
KS,ELK,10,451.4199999999995
KS,ELK,11,411.6099999999993
KS,ELK,12,452.0099999999992
KS,ELLIS,1,4485.010000000054
KS,ELLIS,2,4094.7300000000546
KS,ELLIS,3,4743.920000000033
KS,ELLIS,4,4271.030000000051
KS,ELLIS,5,4609.450000000048
KS,ELLIS,6,4484.5500000000475
KS,ELLIS,7,4713.480000000055
KS,ELLIS,8,4512.590000000052
KS,ELLIS,9,4599.380000000056
KS,ELLIS,10,4607.260000000056
KS,ELLIS,11,4796.7600000000375
KS,ELLIS,12,4862.650000000055
KS,ELLSWORTH,1,707.1699999999993
KS,ELLSWORTH,2,727.8599999999993
KS,ELLSWORTH,3,791.6499999999994
KS,ELLSWORTH,4,747.9499999999992
KS,ELLSWORTH,5,743.1599999999992
KS,ELLSWORTH,6,842.2099999999984
KS,ELLSWORTH,7,847.7099999999982
KS,ELLSWORTH,8,756.2999999999992
KS,ELLSWORTH,9,821.9699999999988
KS,ELLSWORTH,10,839.3399999999987
KS,ELLSWORTH,11,802.5499999999992
KS,ELLSWORTH,12,865.9999999999986
KS,FINNEY,1,3051.330000000026
KS,FINNEY,2,3047.060000000027
KS,FINNEY,3,3401.320000000034
KS,FINNEY,4,3287.5600000000413
KS,FINNEY,5,3402.7400000000384
KS,FINNEY,6,3611.6200000000545
KS,FINNEY,7,3457.4900000000353
KS,FINNEY,8,3594.670000000034
KS,FINNEY,9,3286.730000000031
KS,FINNEY,10,3365.660000000037
KS,FINNEY,11,3567.050000000044
KS,FINNEY,12,3847.540000000057
KS,FORD,1,5372.720000000052
KS,FORD,2,4684.7500000000555
KS,FORD,3,5216.300000000044
KS,FORD,4,5269.400000000058
KS,FORD,5,5136.290000000052
KS,FORD,6,5329.620000000048
KS,FORD,7,4777.080000000054
KS,FORD,8,5615.9300000000385
KS,FORD,9,4873.370000000051
KS,FORD,10,5310.430000000042
KS,FORD,11,5348.600000000054
KS,FORD,12,5439.940000000043
KS,FRANKLIN,1,4889.8700000000335
KS,FRANKLIN,2,4818.150000000037
KS,FRANKLIN,3,5009.030000000035
KS,FRANKLIN,4,5022.230000000024
KS,FRANKLIN,5,5062.880000000033
KS,FRANKLIN,6,5467.410000000047
KS,FRANKLIN,7,5292.990000000024
KS,FRANKLIN,8,5629.4000000000315
KS,FRANKLIN,9,5353.500000000039
KS,FRANKLIN,10,5719.050000000032
KS,FRANKLIN,11,5604.430000000035
KS,FRANKLIN,12,5531.830000000044
KS,GEARY,1,5109.850000000048
KS,GEARY,2,4744.330000000052
KS,GEARY,3,5395.630000000025
KS,GEARY,4,5251.560000000036
KS,GEARY,5,5360.600000000037
KS,GEARY,6,5331.770000000044
KS,GEARY,7,5376.560000000032
KS,GEARY,8,5342.240000000039
KS,GEARY,9,5391.5700000000315
KS,GEARY,10,5463.700000000036
KS,GEARY,11,5394.900000000027
KS,GEARY,12,5543.980000000026
KS,GOVE,1,353.32000000000005
KS,GOVE,2,286.6600000000001
KS,GOVE,3,318.15
KS,GOVE,4,399.92999999999984
KS,GOVE,5,325.02999999999986
KS,GOVE,6,328.7399999999999
KS,GOVE,7,356.4599999999997
KS,GOVE,8,375.71999999999986
KS,GOVE,9,447.2599999999999
KS,GOVE,10,388.8399999999999
KS,GOVE,11,354.29
KS,GOVE,12,403.45
KS,GRAHAM,1,412.29999999999956
KS,GRAHAM,2,384.5399999999999
KS,GRAHAM,3,437.6399999999997
KS,GRAHAM,4,364.6099999999998
KS,GRAHAM,5,335.1099999999998
KS,GRAHAM,6,370.48999999999984
